gage_ID,p/pet,swe/P,years_data,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,swe_mm_wy,swe_mm_jja,swe_mm_son,swe_mm_djf,swe_mm_mam,srad_wm2_wy,srad_wm2_jja,srad_wm2_son,srad_wm2_djf,srad_wm2_mam,pdsi_wy,pdsi_jja,pdsi_son,pdsi_djf,pdsi_mam,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,annualfractionflow,jjafractionflow,sonfractionflow,djffractionflow,mamfractionflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,US_L3NAME,NA_L2NAME,NA_L1NAME,knoben_aridity,knoben_seasonality,knoben_snowfrac,HLR,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,TOPWET,depth_bedrock_m,porosity,storage_m,log_k,log_q0,p_value,k
1382500,1.259290312,0.064337887,36,1293.361111,349.1944444,326.6944444,276.6666667,333.3888889,1027.055556,422.0833333,204.5555556,102.3888889,295.6111111,15.07921091,26.58964372,16.32701765,2.564642518,14.51150362,3.738787875,14.51470411,4.726853019,-7.238586691,2.646316425,42.91666667,195.9444444,330.2777778,83.21212121,0,3.764705882,73.39393939,63.84848485,172.2600469,254.1035628,138.5714786,89.68977072,204.1657609,0,0,0,0,0,91.22222222,88.75,88.61111111,90.13888889,0.777777778,1.027777778,1.638888889,1.861111111,92,89.77777778,90.25,92,364.0277778,358.7222222,5.305555556,0.014634509,0.008454106,0.013239493,0.018209877,0.020229469,0.985365491,0.991545894,0.986760507,0.981790123,0.979770531,1118.297222,16.5203714,186.75,1.470277778,0.021720107,184.6666667,19.6,69.09391702,28.5,35.48148148,35,42.5625,22,51.6779661,42.5,58.75,327.9395429,99.52777778,175.0833333,254.4166667,1.472222222,329.9916667,347.25,315.8888889,328.5833333,0.5,6.511111112,18.2,1.6,3.2,1.125957,1.064192812,Northeastern Highlands,ATLANTIC HIGHLANDS,NORTHERN FORESTS,0.394969,0.459213,0.128525,16,Pequannock River at Macopin Intake Dam NJ,41.0183333,-74.4011111,164.1,NJ,Non-ref,23.3,gneiss,gneiss,"Till, or ground moraine",302.3,0,0,0,5.73,72.1,0.55,5.59,0,0.7,317.1895,8.350098,0.08,2.24,9.66,41.45,48.89,11.54311,13.59338477,0.074618903,1.014323459,1.093142618,-1.567014627,0,12.39203461
1388000,1.219330134,0.053098664,39,1290.051282,357.8461538,326.1282051,265.1794872,336.5897436,1058,435.7435897,211.4358974,106.2564103,302.4615385,15.6793106,27.15476589,16.8454582,3.313406593,15.10367893,4.810304855,15.63035117,5.816740804,-6.122983939,3.628177258,40.97435897,197.7179487,329.4615385,68.5,0,3.27027027,62.44444444,53.36111111,172.6654966,254.3297101,139.2584935,90.32183714,204.2951505,0,0,0,0,0,90.1025641,89.07692308,89.41025641,91.15384615,1.897435897,1.153846154,0.846153846,0.846153846,92,90.23076923,90.25641026,92,364.4871795,359.7435897,4.743589744,0.012996136,0.020624303,0.012679628,0.009401709,0.009197324,0.987003864,0.979375697,0.987320372,0.990598291,0.990802676,3949.74359,23.2300911,156.2307692,21.11153846,0.124165772,244.6923077,81,155.1670721,3,47.81081081,30.66666667,49.05,4.5,21.99816177,41,55.64661654,622.705614,62.94871795,166.4102564,275.4102564,1.769230769,339.5592852,352.4102564,337.3333333,337.8717949,0.794871795,6.144444445,17,1.333333333,4.166666667,2.143277736,0.913598813,Northeastern Highlands,ATLANTIC HIGHLANDS,NORTHERN FORESTS,0.394969,0.459213,0.128525,16,Ramapo River at Pompton Lakes NJ,40.99194444,-74.28,420.6,NJ,Non-ref,21.6,gneiss,gneiss,"Till, or ground moraine",288.8,0.12,3,55.7,25.28,61.32,0.93,3.28,0,4.88,209.3638,10.24818,0.12,3.82,7.95,47.77,44.28,11.58339,12.72147518,0.064584324,0.821607881,1.126607323,-1.716047845,0,13.38465935
1395000,1.084626951,0.037746267,39,1257.666667,349.3846154,312.4358974,263.3589744,327.5384615,1159.538462,468.1794872,236,127.9230769,325.2051282,17.5270645,28.97472129,18.65780109,5.337923672,16.83754181,6.015107879,16.84328317,6.882401415,-4.533151435,4.57826087,41.79487179,198.5641026,329.1282051,47.47222222,0,1.243243243,43.55555556,24.58333333,175.5661164,257.3553512,143.6303831,93.01282364,205.8692865,0,0,0,0,0,91.07692308,89.05128205,90.02564103,92,0.923076923,1.179487179,0.230769231,0,92,90.23076923,90.25641026,92,364.4871795,362.1538462,2.333333333,0.006397798,0.010033445,0.012961398,0.002564103,0,0.993602202,0.989966555,0.987038602,0.997435897,1,1391.589744,32.01768326,199.6153846,4.058461538,0.093377043,216.1794872,90,250.1807679,55.75,68.12797619,7.25,21.1957672,22,32.88888889,,,485.7513743,57.20512821,179.2051282,305.5641026,1.666666667,334.3583028,353.6666667,328.3589744,329.2435897,0.717948718,3.084821429,8,1,2.25,1.733494153,0.936982186,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.458751,0.419823,0.074263,4,Rahway River at Rahway NJ,40.61888889,-74.2833333,107.9,NJ,Non-ref,17.2,sedimentary,sedimentary,"Till, or ground moraine",123,0,0,0,79.42,15.77,0.12,0.49,0,24.82,66.79955,3.825389,0.11,1.03,11.9,52.06,36.04,12.35078,13.00795172,0.139374999,1.812983256,0.770331045,-2.222612894,0,5.892926775
1398000,1.107765705,0.040851862,39,1244.333333,353.6923077,301.5897436,257.7948718,325.8205128,1123.282051,458.6153846,226.0769231,116.6153846,319.8461538,17.3830146,28.89021739,18.48922578,4.953616981,16.89690635,5.09865887,15.80039019,5.825466883,-5.330028803,3.814855072,45.15384615,204.3333333,329.0512821,50.83333333,0,2.162162162,45.75,27.80555556,173.5145416,255.2491639,140.0006605,93.18279954,203.2720178,0,0,0,0,0,90.25641026,89.53846154,90.25641026,92,1.717948718,0.692307692,0,0,91.97435897,90.23076923,90.25641026,92,364.4615385,362.0512821,2.41025641,0.006600179,0.018673356,0.007607777,0,0,0.993399821,0.981326644,0.992392223,1,1,1365.487179,49.99844485,174.2051282,0.657179487,0.024063172,233.0512821,313.2,325.4166667,70,76.25,3.666666667,7.666666667,,,,,551.419107,66.12820513,159.1025641,265.7179487,1.205128205,336.0555556,358.4358974,320.6666667,329.0641026,0.205128205,15.9,17.4,14.4,15.9,1.340824631,0.549971941,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.461266,0.422759,0.073508,11,Neshanic River at Reaville NJ,40.4733333,-74.82777778,66,NJ,Non-ref,17.9,sedimentary,sedimentary,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",121.4,0.19,0,0,19.22,28,46.73,0.03,0,4.41,82.10831,3.305105,0.14,2.21,20.55,55.52,23.93,12.32997,7.914118738,0.17129032,1.355611933,0.976067755,-1.767150776,0,9.463847965
1401650,1.103206914,0.036401609,38,1219.421053,355.7105263,292.6052632,256.5,310.5526316,1105.342105,450.6315789,224.9210526,116.7631579,314.0789474,17.28463768,28.73177918,18.47220937,5.025677977,16.70523455,5.172604355,15.85795195,5.912116831,-5.21692372,3.922282609,45.5,203.4210526,328.1052632,44.38888889,0,1.648648649,38.58333333,23.75,174.1223563,255.1024027,141.5427993,93.78156288,204.5217391,0,0,0,0,0,88.31578947,86.76315789,89.65789474,92,3.684210526,4.236842105,0.578947368,0,92,91,90.23684211,92,365.2368421,356.7368421,8.5,0.023283928,0.040045767,0.046558704,0.006432749,0,0.976716072,0.959954233,0.953441296,0.993567251,1,354.6315789,62.26078739,174.5789474,0.129210526,0.022684807,254.8421053,213.1666667,256.6163451,63.33333333,72.87644797,7.375,19.4622968,2,16.13636364,,,575.6505533,64.60526316,161.6315789,279.6315789,1.842105263,295.7642544,347.5526316,262.3947368,290.0263158,0.947368421,8.326388889,13.25,5.75,8.083333333,1.573426172,0.714847441,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.461266,0.422759,0.073508,4,Pike Run at Belle Mead NJ,40.46805556,-74.64888889,13.3,NJ,Non-ref,17,sedimentary,sedimentary,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",259.5,0,0,0,25.21,42.68,21.03,0,0,9.19,46.3106,2.867316,0.13,2.27,21.46,55.43,23.11,12.34567,10.23083077,0.174131454,1.781509434,0.922079094,-1.864702428,0,8.357552134
1403150,1.131050513,0.046843993,39,1210.282051,354.2564103,290.1794872,252.025641,308.5897436,1070.051282,435.8717949,215.7179487,113.3333333,303.0512821,16.76310761,28.16700111,17.93032902,4.540318086,16.11764214,4.752454621,15.56348941,5.401971001,-5.750827776,3.505211817,43.64102564,201.974359,328.4871795,56.69444444,0,2.081081081,51,33.75,173.6112512,254.6583055,140.7446291,92.73038101,203.9300446,0,0,0,0,0,92,89.92307692,90.25641026,91.97435897,0,0.307692308,0,0,92,90.23076923,90.25641026,91.97435897,364.4615385,364.1538462,0.307692308,0.000842993,0,0.003381234,0,0,0.999157007,1,0.996618766,1,1,104.6948718,49.50787956,165.6666667,0.128205128,0.060625358,236.7179487,355,360.5,,,19,24.5,,,,,575.7044587,63.33333333,164.5641026,281.8461538,1,364.9230769,364.9230769,364.9230769,364.9230769,0.025641026,12,12,12,12,,,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.385878,0.401348,0.126641,4,West Branch Middle Brook near Martinsville NJ,40.6122222,-74.5908333,5,NJ,Non-ref,18.6,sedimentary,sedimentary,"Till, or ground moraine",259.5,0,0,0,35.1,51.15,5.73,0,0,4.87,104.5615,5.526946,0.13,1.91,22.86,53.16,23.99,12.03195,11.914,0.125802471,1.498810634,1.017081958,-1.853254433,0,10.40116433
1403400,1.118823556,0.043299081,39,1265.102564,352.5384615,314.0769231,266.2051282,327.2307692,1130.74359,457.7948718,229.2307692,123.2051282,318.3076923,17.2828609,28.82672798,18.47250761,4.936718951,16.59227982,5.468252671,16.26828317,6.255587582,-5.058940547,4.11764214,41.41025641,198.0769231,329.9230769,54.77777778,0,1.972972973,49.94444444,30.86111111,174.2951062,256.03233,142.1414067,92.17719232,204.4319955,0,0,0,0,0,92,90.12820513,90.25641026,92,0,0.102564103,0,0,92,90.23076923,90.25641026,92,364.4871795,364.3846154,0.102564103,0.000280998,0,0.001127078,0,0,0.999719002,1,0.998872922,1,1,256.3461538,38.72048173,174.7179487,1.028717949,0.155385419,228.1538462,346,347.5,,,11,12.5,,,,,558.7509009,60.71794872,174.5641026,289.7179487,1.025641026,360.525641,364.7435897,356.3076923,360.525641,0.025641026,4,4,4,4,1.288853911,,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.458751,0.419823,0.074263,4,Green Brook at Seeley Mills NJ,40.6661111,-74.40388889,16.3,NJ,Non-ref,17.3,sedimentary,sedimentary,"Till, or ground moraine",147,0,0,0,43.32,52.3,0.56,0.15,0,10.05,116.9101,7.369419,0.12,1.63,18.58,50.89,30.53,9.971317,10.18267327,0.116627909,1.187583889,1.113400296,-1.834345293,0,12.98375453
1403540,1.112492004,0.043225659,39,1248.615385,351.8717949,305.6923077,264.2051282,321.7948718,1122.358974,454.5897436,227.1025641,121.5641026,316.9487179,17.21098668,28.75833333,18.40209387,4.846920885,16.5340301,5.288206894,16.06914716,5.956957166,-5.209485301,4.045261984,42.35897436,199.2564103,329.0512821,53.97222222,0,2.216216216,48.52777778,30.58333333,174.0956357,255.6170569,141.6130011,92.40477756,204.3514493,0,0,0,0,0,92,90.17948718,90.25641026,92,0,0.051282051,0,0,92,90.23076923,90.25641026,92,364.4871795,364.4358974,0.051282051,0.000140499,0,0.000563539,0,0,0.999859501,1,0.999436461,1,1,252.4769231,43.11933781,161.3589744,0.665641026,0.113681678,267.025641,353,353.5,,,18,18.5,,,,,602.6117731,61.25641026,167.0512821,285.4615385,1.025641026,360.5512821,364.9230769,356.1794872,360.5512821,0.025641026,2,2,2,2,1.32850365,,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.458751,0.419823,0.074263,4,Stony Brook at Watchung NJ,40.63638889,-74.45138889,14.1,NJ,Non-ref,17.3,sedimentary,sedimentary,"Till, or ground moraine",258.1,0,0,0,39.76,59.51,0.15,0.2,0,5.44,110.7558,8.485451,0.13,1.39,24.25,51.46,24.29,10.24893,11.3200289,0.117619049,1.331451039,1.139132056,-1.714836661,0,13.77628301
1405400,1.072045845,0.035000784,39,1199.179487,336.5384615,284.1794872,260.4615385,312.9230769,1118.589744,455.7435897,225.1538462,122.1538462,313.3846154,17.68098372,28.85615942,18.88501171,5.881722238,16.80992196,5.894270165,16.58600892,6.547083686,-4.472441376,4.635618729,44.84615385,199.2820513,327.5897436,41.97222222,0,1.702702703,37.5,19.91666667,175.8276358,257.21767,143.2919779,94.77843524,205.673913,0,0,0,0,0,92,90.07692308,90.23076923,91.97435897,0,0.153846154,0.025641026,0,92,90.23076923,90.25641026,91.97435897,364.4615385,364.2820513,0.179487179,0.00049117,0,0.001690617,0.00028177,0,0.99950883,1,0.998309383,0.99971823,1,721.4102564,16.67976378,185.9487179,9.368974359,0.21662054,253.7179487,147.3333333,147.4166667,,,31.4,31.5,86,86,,,511.6179114,52.43589744,170,304.7179487,1.153846154,337.0512821,358.7692308,315.3333333,337.0512821,0.153846154,1.166666667,1.166666667,1.166666667,1.166666667,1.097375867,,Atlantic Coastal Pine Barrens,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,0.471556,0.445132,0,2,Manalapan Brook at Spotswood NJ,40.38944444,-74.3905556,100.8,NJ,Non-ref,16.4,sedimentary,sedimentary,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",66.1,2.49,0,0,34.18,33.3,17.22,0.38,0,8.84,34.6131,1.490574,0.12,7.13,13.55,25.92,60.53,13.35517,12.030978,0.21278882,2.560057608,1.0388261,-1.965367682,0,10.93518413
1407500,1.013001202,0.035706068,39,1188.717949,322.4102564,285.8717949,266.7948718,308.9230769,1173.461538,472.3589744,242.1025641,133.1538462,323.5641026,17.68363262,28.78397436,18.89046279,6.077546727,16.69484392,6.683752258,17.38478261,7.585384477,-3.737418678,5.221989967,42.17948718,194.5641026,327.1282051,42.44444444,0,1.108108108,37.36111111,20.25,181.8489206,263.7477703,150.7661267,97.86991641,212.5877926,0,0,0,0,0,71.33333333,64.30769231,83.35897436,91.46153846,20.66666667,25.92307692,6.897435897,0.538461538,92,90.23076923,90.25641026,92,364.4871795,310.4615385,54.02564103,0.148125758,0.224637681,0.284868977,0.076631915,0.005852843,0.851874242,0.775362319,0.715131023,0.923368085,0.994147157,1021.692308,19.54146025,163.4871795,0.611538462,0.011696628,243.5128205,78.71428571,201.8596348,28.11764706,56.37040674,4.210526316,34.50750179,1,22.91666667,76.5,86.35,337.5206497,81.76923077,170.7179487,262.2307692,2,234.6227106,298.2307692,197.8461538,218.1025641,1.564102564,44.42460317,68.9047619,27.61904762,38.54761905,1.49237221,0.88207103,Atlantic Coastal Pine Barrens,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,0.471556,0.445132,0,2,Swimming River near Red Bank NJ,40.3197222,-74.1155556,127.5,NJ,Non-ref,16.3,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",51.9,0.56,0,0,36,34.96,18.67,1.76,0,7.29,38.3353,2.570174,0.12,6.71,14.41,26.32,59.27,12.65327,14.57786719,0.231589793,3.376085249,0.842486533,-1.98558427,0,6.958033789
1407705,1.044683889,0.03518653,39,1200.74359,329.7948718,283.2820513,268.6666667,313.6923077,1149.384615,467.025641,235.7948718,130.3589744,313.9230769,17.17852146,28.01970457,18.50302371,5.973322689,15.94517837,7.140432629,17.79994426,8.172688682,-3.21667105,5.516889632,43.1025641,195.2564103,326.3076923,42.25,0,0.540540541,36.13888889,20.47222222,186.8558688,271.9361761,154.7651659,99.87529194,218.349777,0,0,0,0,0,92,90.17948718,90.25641026,92,0,0.051282051,0,0,92,90.23076923,90.25641026,92,364.4871795,364.4358974,0.051282051,0.000140499,0,0.000563539,0,0,0.999859501,1,0.999436461,1,1,283.2897436,26.76538567,173.1025641,1.782051282,0.168369279,234.6410256,179,179,,,20,26.5,,,,,541.9903506,53.02564103,166.1794872,302.974359,1.051282051,355.8717949,364.8974359,346.8461538,355.8717949,0.051282051,1,1,1,1,1.367591137,,Atlantic Coastal Pine Barrens,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,0.471556,0.445132,0,2,Shark River near Neptune City NJ,40.1986111,-74.07,25,NJ,Non-ref,16.9,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",51.9,0,0,0,32.25,38.57,3.4,1.89,0,11.37,28.63987,2.017978,0.09,11.34,6.73,16.56,76.71,13.34287,19.22963394,0.156300005,3.005591888,0.924642456,-1.969647589,0,8.407027259
1472620,1.126443015,0.040027566,35,1246.2,356.3142857,314.8,262.7714286,308.2285714,1106.314286,451.8285714,225.1714286,114.4857143,315.8857143,17.1846036,28.56369565,18.38926217,4.857447061,16.72462733,5.20977385,15.94875776,5.943516484,-5.30052817,4.014006211,43.88571429,203.7142857,332.4285714,49.88235294,0,2.342857143,44.41176471,27.79411765,173.0977073,254.3375776,140.510832,92.27246817,203.7338509,0,0,0,0,0,90.37142857,89.2,90.25714286,92,1.628571429,0.942857143,0,0,92,90.14285714,90.25714286,92,364.4,361.8285714,2.571428571,0.007040946,0.017701863,0.010361068,0,0,0.992959054,0.982298137,0.989638932,1,1,241.7714286,56.17614669,183.9142857,5.181714286,1.203983215,174.4285714,285.8,317.6197767,24.25,46.89722222,11.5,16.27884616,,,,,2415.813763,38.08571429,198.0285714,327,1.485714286,328.2209524,353.7714286,315.6285714,324.4571429,0.485714286,6.713333333,10.2,4.6,6.2,1.521087287,0.753042456,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.447406,0.41783,0.070715,11,"East Branch Perkiomen Creek near Dublin, PA",40.40399276,-75.2343416,10.5,PA,Non-ref,19,ultramafic,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",81.3,0,0,0,7.14,23.85,57.43,0.14,0,1.32,126.8032,2.446023,0.12,1.08,22.63,59.48,17.89,14.87235,5.543127413,0.119999997,0.665175275,,,,
1483200,0.956204859,0.025515576,39,1120.230769,307.4358974,276.2820513,237.2051282,293.6923077,1171.538462,467.8717949,238.1794872,131.8974359,331.1538462,18.77786411,29.54598662,19.97461257,7.105956294,18.19540134,7.622166253,18.19155518,8.322609463,-2.669178798,6.345735786,43.46153846,198.974359,332.5384615,28.58333333,0,0.351351351,25.41666667,11.97222222,181.0307969,263.9626533,147.182388,97.55620363,213.0844482,0.064508547,0.065811966,0.056737892,0.065584046,0.061965812,91.71794872,89.79487179,90.25641026,92,0.282051282,0.435897436,0,0,92,90.23076923,90.25641026,92,364.4871795,363.7692308,0.717948718,0.00196468,0.003065775,0.004790082,0,0,0.99803532,0.996934225,0.995209918,1,1,99.65128205,23.09717419,193.2051282,0.272051282,0.063056046,230.8461538,1.5,162.5438596,82,87,16.5,28.34375,,,,,428.5709673,65.66666667,177.5128205,278.3333333,1.076923077,354.042735,363.8461538,346.6153846,351.6666667,0.128205128,5.416666667,11.5,1.5,3.25,1.472822798,1.054928976,Middle Atlantic Coastal Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,0.513659,0.422628,0,3,"BLACKBIRD CREEK AT BLACKBIRD, DE",39.36627778,-75.66938889,10.8,DE,Non-ref,12,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",498.8,0,0,0,5.87,36.05,45.36,0.27,0,0.43,18.4716,0.45845,0.12,6.22,14.56,29.58,55.86,15.15844,18.70034483,0.219999999,4.11407584,0.836718802,-2.100387376,0,6.866237193
1585200,1.009665019,0.027255037,30,1225.733333,331.7333333,306.9,259.1,317.3666667,1214,486.1333333,246.6666667,134,344.1333333,18.89459608,29.89782609,19.79250766,7.003470899,18.55351449,7.926821519,18.655,8.75667027,-2.690285714,6.663369565,43,200.7666667,327.7666667,33.40740741,0,0.142857143,30.44444444,12,181.2671046,262.5844203,149.6220801,97.98074481,212.4025362,0.191611111,0.127518519,0.086407407,0.235962963,0.275592593,91.73333333,89,90.23333333,92,0.266666667,0,0,0,92,89,90.23333333,92,363.2333333,362.9666667,0.266666667,0.000730594,0.002898551,0,0,0,0.999269406,0.997101449,1,1,1,74.10333333,32.73860222,220.2,0.187,0.082615968,234.1,319,322.875,76,79.875,,,,,,,476.8548021,51.66666667,188.8333333,319.8666667,1.066666667,357.0333333,363.6666667,353.1,354.3333333,0.066666667,4,5,3,4,1.456547619,0.353553391,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.484695,0.437688,0,11,"WEST BRANCH HERRING RUN AT IDLEWYLDE, MD",39.37363889,-76.5843333,6,MD,Non-ref,11.1,sedimentary,sedimentary,Clay residuum with little mica or quartz; mostly massive kaolinitic clay,220.1,0,0,0,86.64,12.96,0,0.13,0,24.2,127.1069,3.449082,0.14,2.55,18.64,49.64,31.72,10.72572,12.64524476,0.115157895,1.456199769,0.833925458,-2.268720051,0,6.822215887
1594950,1.342129149,0.079734344,32,1293.8125,366.34375,260.46875,301.75,359.09375,964,379.125,198.59375,102.09375,284.3125,14.60278338,24.97849864,15.475,3.039662317,14.7002038,2.527491602,12.44582201,3.072184066,-7.10117178,1.489028533,49.1875,201.15625,323.84375,103.1612903,0,11.65625,90.4516129,76.12903226,169.3170367,241.747962,139.8265797,91.07598062,202.7615489,-0.256736111,-0.171701389,-0.362326389,-0.265381944,-0.273576389,90.8125,89.1875,90.21875,92,1.1875,0.875,0.03125,0,92,90.0625,90.25,92,364.3125,362.21875,2.09375,0.005732559,0.012907609,0.009615385,0.000347222,0,0.994267441,0.987092391,0.990384615,0.999652778,1,62.475,25.56115192,174.1875,0.093125,0.038101357,215.28125,161,184.6460114,37,63.55263158,36.5,47.3125,5,5,,,685.200099,71.6875,162.5,267.65625,1.4375,345.9973958,360.5,342.53125,343.296875,0.4375,4.621212121,11.5,1,4,2.343083207,0.846072456,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,0.358138,0.34967,0.13523,16,"MCMILLAN F NEAR FORT PENDLETON, MD",39.27669444,-79.3903056,6.1,MD,Ref,25,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,7.2,0,0,0,2.52,79.74,14.14,0,0,0.1,843.3489,10.54187,0.11,5.01,21.1,52.76,26.14,10.16755,9.637880795,,,,,,
1613050,0.944791098,0.05084501,39,1021.076923,280.7692308,251.0512821,194.4615385,286.6153846,1080.74359,432.4615385,223.025641,111.4358974,311.5128205,16.10720016,27.40186734,17.03307235,3.76162581,15.92159978,4.537906588,14.80721851,5.070277012,-5.529986851,3.51845039,43.23076923,201.6923077,328.5897436,51.91666667,0,3.108108108,46.22222222,32.94444444,169.8810256,247.703456,138.3060895,87.9638114,203.1231884,-0.001047009,0.194529915,0.011111111,-0.104757835,-0.108518519,90.87179487,87.64102564,90.25641026,92,1.102564103,2.58974359,0,0,91.97435897,90.23076923,90.25641026,92,364.4615385,360.7692308,3.692307692,0.010110153,0.011984392,0.028458721,0,0,0.989889847,0.988015608,0.971541279,1,1,254.3179487,22.36635568,163.5384615,0.150769231,0.013259616,290.3333333,240.3636364,250.6391439,57.33333333,70.63194444,10,17.10952381,,,,,440.6849032,75.48717949,169.8717949,254.3846154,1.307692308,325.5794872,357.4871795,300.8974359,322.7820513,0.461538462,9.112121212,11,8.090909091,8.590909091,1.43581313,0.830868979,Ridge and Valley,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,0.435552,0.450252,0.070695,9,"Tonoloway Creek near Needmore, PA",39.89842119,-78.132229,27.9,PA,Ref,18,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,2.4,0,0,0,4.98,74.76,20.26,0,0,0.32,372.8309,14.88402,0.09,7.04,15.84,47.64,36.52,10.5096,11.86997063,,,0.945552352,-1.777119661,0,8.82170137
1643700,0.946711523,0.033500644,34,1084.235294,298.7941176,273.7941176,200.6764706,298.6470588,1145.264706,452.6176471,234.2058824,128.5588235,327.9705882,18.399472,29.24868926,19.30794769,6.606540975,18.14143223,6.440195,16.94859335,6.945654731,-3.962842419,5.500639386,39.26470588,204.8529412,329.7058824,36.32258065,0,1.9375,33.25806452,17.41935484,177.8624133,256.4533248,146.0167537,96.73495655,210.0917519,0.17871732,0.356078431,0.142156863,0.077941176,0.119705882,92,86.5,90.26470588,92,0,3.617647059,0,0,92,90.11764706,90.26470588,92,364.3823529,360.7647059,3.617647059,0.009886703,0,0.039754363,0,0,0.990113297,1,0.960245637,1,1,2660.647059,20.52246058,188.4411765,2.379411765,0.018353199,258.9117647,199.8571429,209.0967742,,,14,29.7375,,,,,373.7113303,79.32352941,175.3823529,263.3823529,1.117647059,348.9779412,361.2647059,341.4411765,346.6029412,0.294117647,14.25,16.14285714,13.28571429,13.78571429,1.655528632,1.160692797,Northern Piedmont,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.510562,0.416751,0,13,"GOOSE CREEK NEAR MIDDLEBURG, VA",38.98649818,-77.7966614,315.1,VA,Ref,12.9,gneiss,gneiss,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,7.7,0.48,0,0,5.54,46.6,47.57,0.18,0,0.54,231.4298,8.858181,0.15,3.1,27.61,38.89,33.5,11.63455,11.62651776,,,0.904649439,-1.942695555,0,8.028777801
