site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,agency_cd,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3,TOPWET
9366500,504.7488571,128.6482857,141.1597143,126.5948571,107.1528571,1242.802911,530.2990783,245.5833496,106.0088726,357.3883301,15.028124,26.23597901,15.37597514,3.867925698,14.23911675,0.940367177,10.45418019,1.568480917,-8.244599141,-0.348925585,41.57142857,183.7714286,332.6,860.5669,39,88.25714286,89.05714286,90.11428571,91.97142857,3.742857143,1.942857143,0.142857143,0.028571429,92,91,90.25714286,92,365.2571429,359.4,5.857142857,0.016039695,0.04068323,0.021350078,0.001569859,0.000310559,226.5428571,0.6440571,218.7142857,1.812571429,0.005153107,303.5428571,209.4285714,248.4766877,49.25,68.38229167,4.5,15.17948718,10,12,29,29,31.11703437,105.0285714,213.5714286,279.7428571,1.485714286,314.7761905,348.5714286,297.8571429,304.5857143,0.542857143,10.32142857,#NAME?,Inf,8.928571429,1.401637524,0.471303862,USGS,LA PLATA RIVER AT COLORADO-NEW MEXICO STATE LINE,36.99972239,-108.1886882,800.8,CO,Non-ref,32.5,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",69.5,2.65,0,0,1.47,42.96,9.6,0.02,0,0.22,2317.043,12.87005,0.14,1.78,23.63,41.43,34.94,20,Colorado Plateaus,11.33387
9367500,420.92,108.1331429,119.0754286,103.9842857,88.69428571,1294.483241,551.6892731,254.272245,108.4103297,376.4619559,16.59804014,28.09852831,16.90823,4.926787392,16.04576857,1.660248308,11.52369209,2.12301721,-7.738572472,0.384009255,40.91428571,186.8,333.4285714,1515.7417,37,86.78787879,88.75757576,90.24242424,91.60606061,5.212121212,2.242424242,0,0.393939394,92,91,90.24242424,92,365.2424242,357.3939394,7.848484848,0.021484098,0.056653491,0.024642025,0,0.00428195,308.8787879,0.498564696,207.1212121,0.207575758,0.00033505,271.1515152,229.5454545,250.6497865,44.875,57.828125,7.2,19.30651383,NA,NA,47.5,59.98333333,13.07272632,82.66666667,197.8181818,278.6969697,2,289.5627706,341.1818182,267.6363636,273.8939394,1.121212121,7.217965368,#NAME?,Inf,5.409090909,1.616973907,1.028049847,USGS,"LA PLATA RIVER NEAR FARMINGTON, NM",36.737575,-108.2503361,1503.5,NM,Non-ref,27.9,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",57.2,0.38,0,0,1.18,31.06,6.4,0.03,0,0.26,2122.562,10.38058,0.15,1.91,22.97,40.45,36.59,22,Arizona/New Mexico Plateau,11.33179
9371000,477.2485714,113.5782857,133.1494286,123.0317143,106.4528571,1298.798297,553.5105186,257.0595035,110.2107169,374.2758229,15.77686078,27.23265173,16.08872399,4.318384373,15.06185834,2.755734362,12.67192921,3.24081855,-6.650617474,1.414589215,42.42857143,177.4571429,332.3142857,1367.5474,39,66.34285714,85.57142857,89.14285714,88.94285714,25.65714286,5.428571429,1.114285714,3.057142857,92,91,90.25714286,92,365.2571429,330,35.25714286,0.096534386,0.278881988,0.059654631,0.012380952,0.033229814,504.2085714,0.902041405,242.3428571,1.228,0.002196922,268.0857143,215.8695652,286.5445504,28.39130435,51.31772286,3.636363636,13.7543753,24,37.66666667,65,77.49484767,29.43015318,79.82857143,212.4,298.5142857,3.228571429,190.1820513,290.4285714,135.3714286,163.9142857,2.457142857,16.05167224,#NAME?,Inf,12.76086957,1.426890612,1.045271582,USGS,"MANCOS RIVER NEAR TOWAOC, CO.",37.02749425,-108.7414838,1361.8,CO,Non-ref,29.1,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",111.4,0.94,0,0,0.62,41.72,3.62,0.15,0,0.19,2201.85,18.98901,0.14,1.52,28.29,41.49,30.22,20,Colorado Plateaus,10.52911
9378170,662.0128571,142.0442857,175.4588571,208.9005714,134.2771429,1242.95491,530.2047736,245.9547556,116.8689346,346.4584719,11.5547066,22.31609079,11.68378614,1.561544723,10.29728645,1.280811239,10.4460804,1.990735629,-7.186939941,-0.421426369,42.45714286,164.4,328.8571429,22.463136,33,88.38709677,84.80645161,72.87096774,86.16129032,3.612903226,5.225806452,17.38709677,5.838709677,92,90.03225806,90.25806452,92,364.2903226,332.2258065,32.06451613,0.087820462,0.039270687,0.057426445,0.192847296,0.063464236,15.54774194,1.693384475,226.2580645,0.031935484,0.003478258,141.8064516,77.07692308,145.8898662,47.75,67.50357143,25,52.43623737,7.555555556,43.8563054,1.166666667,15.75,56.08100237,135.1935484,217.6129032,272.2580645,2.903225806,251.0354967,305.9032258,227.1290323,239.983871,1.967741935,14.76309524,#NAME?,Inf,6.461538462,1.572753293,1.359380605,USGS,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",37.8466608,-109.3695625,21.9,UT,Ref,36,sedimentary,sedimentary,Deeply weathered loess,2.8,0,0,0,0,78.34,0.35,0,0,0.03,2623.61,21.36883,0.11,3.08,20.46,41.06,38.48,20,Colorado Plateaus,10.00829
9378630,649.5062857,138.112,172.0388571,205.4745714,132.6488571,1224.031905,521.8431731,240.7566127,114.7016842,343.3621562,11.58265629,22.16825847,11.60286571,1.90047669,10.30654126,2.399774275,11.46398638,3.158759928,-6.178695883,0.862076688,42.4,163.5142857,328.3714286,9.801623,39,66.6,39.02857143,47.62857143,81.88571429,25.4,51.97142857,42.62857143,10.11428571,92,91,90.25714286,92,365.2571429,235.1428571,130.1142857,0.356244586,0.276086957,0.5711146,0.472440258,0.109937888,10.55285714,2.634090558,208.0857143,0.001714286,0.000427902,256.8571429,63.4137931,166.9129825,46.54545455,69.3845656,5.260869565,45.42692738,2.052631579,42.07096875,2,16.99684149,87.7492694,170,210,242.2571429,3,137.1836075,220.8285714,95.08571429,115.3428571,3.228571429,53.52873563,#NAME?,Inf,45.29310345,1.652988385,1.060498971,USGS,"RECAPTURE CREEK NEAR BLANDING, UT",37.7555504,-109.476511,10.4,UT,Ref,36,sedimentary,sedimentary,Deeply weathered loess,2.8,0,0,0,0,89.33,0.17,0,0,0.03,2634.551,27.12704,0.11,3.34,19.67,39.89,40.44,21,Southern Rockies,9.237845
9379200,252.176,77.70714286,68.12485714,59.54057143,46.26742857,1464.717815,598.2768301,290.1806522,130.5562228,441.6714171,19.05251851,30.64141141,19.23243724,7.194649874,18.71997608,3.246576648,13.62778318,3.538117714,-6.536730568,1.987778666,43.85714286,200.4,333.0285714,9489.635,39,40.22857143,78.94285714,90.2,88.57142857,51.77142857,12.05714286,0.057142857,3.428571429,92,91,90.25714286,92,365.2571429,297.9428571,67.31428571,0.184300365,0.562732919,0.132496075,0.000634921,0.037267081,1030.485714,0.265675254,245.0857143,0,0,215.3142857,152.6571429,272.7623064,4.742857143,36.36156035,7.9,22.58916682,41.5,41.5,81.61111111,86.72530864,2.476838008,74.2,238.9714286,327.2,5.628571429,70.64517934,229.4,14.91428571,36.67142857,5.114285714,19.12260153,40.97142857,8.428571429,15.42857143,1.681648282,1.153846577,USGS,"CHINLE CREEK NEAR MEXICAN WATER, AZ",36.943891,-109.7106684,9645.8,AZ,Non-ref,18.5,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",3.4,0.01,0,0,0.7,18.68,0.07,0.13,0,0.2,2542.748,14.92743,0.1,4.46,14.54,27.54,57.92,20,Colorado Plateaus,11.63889
9386030,396.0337143,172.7114286,98.426,73.82742857,50.13028571,1399.609575,510.2504674,285.4487609,166.8377856,433.3465737,17.93497474,27.07012636,18.36866186,8.544678253,17.43350529,0.85634817,9.968990017,1.497400392,-7.514175843,-0.832172593,47.94285714,251.6,335.4285714,2618.0993,39,63.91428571,65.65714286,64.2,63.25714286,28.08571429,25.34285714,26.05714286,28.74285714,92,91,90.25714286,92,365.2571429,257.0285714,108.2285714,0.296285436,0.305279503,0.278492936,0.288564451,0.31242236,79.11171429,0.073928742,273.5428571,0.104285714,9.75E-05,260.0285714,45.46666667,206.8159455,2.642857143,39.71158621,6.071428571,42.67022954,6.333333333,46.34229167,12.23076923,53.28885942,1.541863536,111.0294118,216.4411765,309.6176471,2.771428571,229.447233,#NAME?,Inf,226.1617647,2.457142857,65.44920635,#NAME?,Inf,36.53333333,0.934132363,1.706787068,USGS,"LITTLE COLORADO RVR ABV ZION RES. NR ST. JOHNS, AZ",34.5836456,-109.4070467,2595,AZ,Non-ref,20.3,volcanic,sedimentary,Basalt,2.2,0.44,1,1704.7,1.35,34.02,0.23,0.21,0,0.54,2519.906,9.855536,0.11,5.32,24.26,34.09,41.65,22,Arizona/New Mexico Plateau,11.60987
9386900,475.8177143,149.1837143,113.2534286,121.0531429,91.382,1345.021365,529.3421503,277.9672526,137.685565,396.2558601,16.12038045,26.18433952,16.71969932,5.90550476,15.32392517,-0.135716753,9.182413901,0.556700087,-9.207927031,-1.402086859,47.97142857,199.2857143,328.2571429,185.63286,39,76.74285714,76.4,81.17142857,86.54285714,15.25714286,14.6,9.085714286,5.457142857,92,91,90.25714286,92,365.2571429,320.8571429,44.4,0.121590153,0.165838509,0.16043956,0.100830281,0.05931677,157.39,2.074344654,212.5714286,0.022285714,0.000293718,243,102.75,193.8812246,17,42.62297883,5,41.40430764,16.28571429,51.64552736,46.09090909,66.10417974,22.02727219,131.2857143,187.4285714,262.6285714,3.542857143,236.0112518,281.9142857,210.4571429,229.6857143,2.942857143,12.13828125,#NAME?,Inf,8.5625,1.287354211,0.966622329,USGS,"RIO NUTRIA NEAR RAMAH, NM",35.28255278,-108.552975,184.9,NM,Ref,33.2,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,1.3,0,0,0,0,80.94,0,0.07,0,0.07,2419.494,6.53842,0.11,1.45,24.88,38.57,36.55,23,Arizona/New Mexico Mountains,11.75189
9386950,379.486,135.9731429,89.20371429,86.44857143,67.04085714,1386.028281,544.2777448,281.7759122,138.3224031,417.8592876,17.51293921,27.5670402,17.99383135,7.05072526,17.07860973,0.163584508,9.530863983,0.660133104,-8.699667776,-1.167422668,48.11428571,218.3142857,330.2857143,2204.7152,39,21.6,35.68571429,72.97142857,55.31428571,70.4,55.31428571,17.28571429,36.68571429,92,91,90.25714286,92,365.2571429,185.5714286,179.6857143,0.491936522,0.765217391,0.607849294,0.191613466,0.398757764,181.5791429,0.201498632,239.5428571,0,0,268,38.4,228.0590499,4.114285714,41.18946272,2.757575758,34.95445321,3.8,27.29713119,41.5,67.99732749,1.992985063,120.5428571,196.2571429,271.8285714,5.628571429,44.42227891,147.0571429,2.942857143,18.7,6.142857143,31.29954347,90.48571429,4.514285714,19.01428571,1.573208873,1.108783419,USGS,"ZUNI RIVER ABV BLACK ROCK RESERVOIR, NM",35.10027778,-108.7516667,2161.8,NM,Non-ref,23.4,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",1.2,0,0,0,0.3,50.53,0,0.13,0,0.1,2243.951,6.65876,0.14,1.59,31.34,30.81,37.85,22,Arizona/New Mexico Plateau,12.15494
9394500,341.9142857,133.6697143,85.966,71.068,50.27,1444.584378,551.2219797,292.4465934,153.5388485,443.4686874,19.06412225,28.93392735,19.50262365,8.716788261,18.7451765,1.171962765,10.69721694,1.660015454,-7.495341571,-0.498819771,47.31428571,235.4571429,334.6285714,20986.3928,38,78.91428571,90.71428571,90.25714286,88.28571429,13.08571429,0.285714286,0,3.714285714,92,91,90.25714286,92,365.2571429,348.1714286,17.08571429,0.046765476,0.142236025,0.003139717,0,0.040372671,1599.771429,0.186499974,268.4285714,0.26,3.03E-05,232.7142857,204.6470588,257.4379594,8.647058824,25.45067768,37.33333333,40.33333333,NA,NA,61,74.91800006,1.48796219,100.1428571,262.5142857,332.2857143,3.428571429,221.9681406,295.0857143,194,206.4285714,2.428571429,9.049112979,#NAME?,Inf,5.794117647,1.477574486,1.109084709,USGS,"LITTLE COLORADO RIVER AT WOODRUFF, AZ",34.7828076,-110.0442837,21014.3,AZ,Non-ref,18.4,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",2,0.32,3,2597,0.76,27.34,0.15,0.14,0,0.32,2197.71,5.72105,0.13,2.93,26.08,33.57,40.34,22,Arizona/New Mexico Plateau,12.15858
9401260,233.916,63.696,69.04714286,58.69342857,41.58171429,1467.748697,600.7912262,291.1750578,132.4901486,439.2779464,19.09748367,30.67540706,19.33537777,7.356494929,18.60923328,3.064406395,13.02338056,3.330301447,-6.137709773,1.695024661,42.4,201.3142857,335.2571429,4235.2371,39,34.14285714,76.85714286,90.25714286,89.51428571,57.85714286,14.14285714,0,2.485714286,92,91,90.25714286,92,365.2571429,290.7714286,74.48571429,0.203919455,0.628881988,0.155416013,0,0.027018634,969.9257143,0.560298399,253.6,0,0,242.1714286,169.1428571,279.9247625,4.6,38.02706928,3.04,15.22110601,NA,NA,83.84615385,87.19947552,2.21768567,95.28571429,246.6285714,329.5428571,5.514285714,60.8858233,238.0285714,4.857142857,21.12857143,4.971428571,16.63003401,43.34285714,3.514285714,9.928571429,1.813281881,1.138238963,USGS,"MOENKOPI WASH AT MOENKOPI, AZ",36.10499334,-111.2018069,4151,AZ,Non-ref,19.9,sedimentary,sedimentary,Sandy ground; mostly on poorly consolidated sandstone formations,2.7,0,0,0,0.32,11.25,0.02,0.04,0,0.12,1885.609,6.48998,0.1,4.85,19.72,27.65,52.62,22,Arizona/New Mexico Plateau,11.34413
9409880,497.06,92.16057143,118.7794286,161.3837143,123.962,1489.018085,633.1697379,303.3680851,139.5618111,408.4966246,17.14149623,28.07801201,17.33308713,6.784643601,16.00850534,4.860663223,14.22394406,5.366322223,-3.498981291,3.057977269,44.37142857,158.9714286,318.6857143,704.5729,34,91.9375,91,90.25,92,0.0625,0,0,0,92,91,90.25,92,365.25,365.1875,0.0625,0.000171233,0.000679348,0,0,0,439.959375,1.527725326,176.90625,2.545625,0.008839488,270.09375,283,287,40,44,NA,NA,NA,NA,NA,NA,30.4687127,60.46875,161,281.15625,1.0625,357.625,362.65625,354.0625,356.15625,0.0625,1,#NAME?,Inf,1,1.18510783,0,USGS,"SANTA CLARA RIVER AT GUNLOCK, UT",37.28192276,-113.7674656,694.7,UT,Non-ref,30.8,sedimentary,sedimentary,Colluvium on volcanic rocks,18.5,0.9,3,2,0.53,58.94,1.07,0.04,0,0.09,1893.956,20.00189,0.11,1.67,22.79,35.93,41.28,13,Central Basin and Range,10.37783
9413000,410.4311429,75.172,98.24657143,135.1334286,101.1785714,1600.280759,671.8473588,326.0351818,152.8341863,444.8544652,19.47692908,30.78537212,19.66010699,8.561628084,18.51829752,6.581741925,16.34443752,6.89653419,-2.197779405,4.967121526,44.2,159.8571429,319,1406.5459,33,91.77419355,91,90.25806452,92,0.225806452,0,0,0,92,91,90.25806452,92,365.2580645,365.0322581,0.225806452,0.000618648,0.002454418,0,0,0,499.3058065,0.868503042,202.1612903,1.063870968,0.00185052,266.8064516,281,282.9166667,38,39.91666667,NA,NA,NA,NA,NA,NA,10.8521252,59.58064516,157.7419355,299.3870968,1.129032258,350.4758065,359.7741935,344.1290323,349,0.129032258,1.5,#NAME?,Inf,1.5,1.126125883,0.5,USGS,"SANTA CLARA RIVER AT ST. GEORGE, UT",37.07525867,-113.5930125,1390.2,UT,Non-ref,22.6,sedimentary,sedimentary,Colluvium on volcanic rocks,18.5,0.54,4,3.6,2.26,38.16,0.98,0.1,0,0.61,1600.377,17.59145,0.11,3,20.66,35.19,44.15,14,Mojave Basin and Range,10.55678
9418500,330.6748571,69.11028571,82.40542857,98.62028571,80.40771429,1518.475042,654.8138319,309.7382706,138.8166202,410.4888348,17.69937015,29.19192591,18.11285876,6.630330819,16.48381931,2.461432141,12.09809191,2.537895557,-6.325027708,1.207477585,42.62857143,168.0571429,318.1142857,4341.833,37,89.66666667,89.90909091,90.24242424,91.93939394,2.333333333,0.181818182,0,0.060606061,92,90.09090909,90.24242424,92,364.3333333,361.7575758,2.575757576,0.007052333,0.025362319,0.001998002,0,0.000658762,216.9836364,0.122267915,179.1212121,0.628181818,0.000353974,278.3333333,273.8,300.4975132,30.8,50.47977941,9,17.83333333,NA,NA,91,91.5,1.516406719,65.54545455,150.3636364,266.4242424,1.787878788,322.0501443,351.2121212,312.3939394,316.9090909,0.787878788,4.507878788,#NAME?,Inf,3.8,1.736979587,0.709918502,USGS,"MEADOW VALLEY WASH NR CALIENTE, NV",37.55837778,-114.5630556,4287.8,NV,Non-ref,26.1,volcanic,volcanic,Bedrock,2.9,0.93,0,0,0.53,45.04,0.93,0.01,0,0.19,1853.559,9.577859,0.1,3.4,20.58,34.87,44.55,13,Central Basin and Range,11.27192
9423350,296.3805714,89.28942857,58.21742857,91.44085714,57.24457143,1689.927226,686.1659973,349.9238219,190.6206958,458.6473183,17.39276599,27.33865154,17.89530012,8.22255022,15.81201446,7.993163562,17.11903572,8.638169183,0.629606926,5.340786774,56.05714286,186.1142857,316.5428571,2.183916,38,5.558823529,4.911764706,25.23529412,21.47058824,86.44117647,86.08823529,65.02941176,70.52941176,92,91,90.26470588,92,365.2647059,57.17647059,308.0882353,0.843450329,0.939578005,0.946024564,0.720300941,0.766624041,5.665882353,6.347318033,199.7941176,0,0,269.6764706,1.058823529,189.2165787,1,44.69944619,1.470588235,45.83039257,3.303030303,40.6811753,14.88235294,55.61169136,36.3883466,137.8823529,177.5882353,249.4117647,4.147058824,16.82264239,37.29411765,5.735294118,11.76470588,5.088235294,75.36868132,164.4117647,18.02941176,59.91176471,0.962826757,0.966779909,USGS,CARUTHERS C NR IVANPAH CA,35.24498915,-115.2988759,2.2,CA,Ref,7,granitic,quarternary,Bedrock,17,0,0,0,0,49.16,0,0,0,0,1961.278,29.97778,0.09,1.69,19.86,38.99,41.15,14,Mojave Basin and Range,8.059282
9424900,397.3062857,115.5422857,88.02742857,127.6325714,65.04371429,1822.17398,705.6452069,382.2784926,211.0955017,518.2622368,24.19371233,34.07711074,24.80978656,14.34765255,23.22144445,8.880307793,18.08205022,9.568007462,0.62715644,6.960489907,55.08571429,195.3142857,331.4571429,2935.2871,36,11.375,12.625,39.09375,46.0625,80.625,77.4375,51.15625,45.9375,92,90.0625,90.25,92,364.3125,109.15625,255.15625,0.700169564,0.876358696,0.860419294,0.566609432,0.499320652,1566.53125,1.305711153,221.34375,0,0,225.9375,8.96875,191.7733127,5.90625,46.7104948,4.5,46.05966176,1.821428571,32.69555605,24.625,60.96412787,12.23853594,125.4666667,193.6,237.0666667,3.71875,42.71111111,#NAME?,Inf,28.43333333,4.3125,83.6703621,158.125,41.375,68.234375,1.279043311,1.008657745,USGS,"SANTA MARIA RIVER NEAR BAGDAD, AZ",34.305854,-113.3471441,2927.2,AZ,Non-ref,4.2,granitic,quarternary,Bedrock,5.5,0.06,0,0,0.59,11.71,0.54,0,0,0.19,1217.322,13.62536,0.11,1.67,24.75,32.39,42.86,81,Sonoran Basin and Range,10.90582
9426000,350.5902857,103.4774286,77.64914286,109.9188571,58.67971429,1853.042513,726.3330978,387.6698245,211.0162941,523.0593302,23.95669519,34.02302687,24.56496495,13.94288918,22.97017803,8.839938767,18.1683744,9.456217822,0.448248805,6.996523564,53.88571429,196.2857143,331.2,12045.3367,39,91.97142857,91,90.25714286,91.6,0.028571429,0,0,0.4,92,91,90.25714286,92,365.2571429,364.8285714,0.428571429,0.001172885,0.000310559,0,0,0.004347826,1166.574286,0.236947479,207.5142857,7.030571429,0.001428007,157.4285714,217.3333333,226.9444444,41,41,NA,NA,NA,NA,66,72.27777778,8.395763822,62.48571429,191.2,306.8285714,1.142857143,345.952381,352.4857143,340.4857143,344.8857143,0.142857143,3.5,#NAME?,Inf,3.5,0.596315019,0.707106781,USGS,"BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ",34.2308539,-113.6088195,11992,AZ,Non-ref,5.1,granitic,gneiss,Bedrock,10.1,0.01,0,0,0.38,13.13,0.16,0.18,0,0.18,1212.414,12.47208,0.1,1.71,26.51,32.27,41.22,81,Sonoran Basin and Range,11.08398
9426620,331.6948571,96.40285714,73.82057143,105.4982857,55.16514286,1877.196873,737.8489147,391.7679292,212.7736993,529.7738929,24.55005856,34.66272273,25.14445977,14.44801184,23.61540007,9.43347542,18.89526868,10.03097587,0.870174082,7.640147411,53.85714286,195.3428571,331.2285714,13875.6663,30,51.21428571,57.28571429,80.25,83.17857143,40.78571429,32.64285714,10,8.821428571,92,89.92857143,90.25,92,364.1785714,271.9285714,92.25,0.253154043,0.443322981,0.358712716,0.1104352,0.095885093,1103.252143,0.194526857,184.1071429,1.775,0.00031297,274.25,98.64705882,243.7069047,22.11764706,57.10786011,1,36.69839705,1,24.13333333,51.125,66.1875,5.023821918,73.92592593,147.8518519,231.5925926,1.678571429,229.4574074,#NAME?,Inf,218.6851852,1.535714286,74.72156863,#NAME?,Inf,70.35294118,1.454618502,0.86269867,USGS,"BILL WILLIAMS RIVER NEAR PARKER, AZ",34.2625155,-114.0277209,13858.7,AZ,Non-ref,4.4,granitic,gneiss,Bedrock,13,0.11,1,2.2,0.33,11.4,0.17,0.15,0,0.17,1127.497,11.98874,0.1,1.87,25.55,32.32,42.13,81,Sonoran Basin and Range,11.12095
9430600,691.5977143,255.856,170.894,167.6302857,93.75514286,1412.214244,516.8968939,284.2740825,164.1827431,443.275607,16.30579869,25.10660696,16.32640609,7.45222952,16.0113187,4.051212831,12.08851891,5.054514848,-4.221830267,3.002657241,48.25714286,220.2285714,334.1142857,179.3931,39,69.91428571,88.8,90.25714286,87.68571429,22.08571429,2.2,0,4.314285714,92,91,90.25714286,92,365.2571429,336.6571429,28.6,0.078292858,0.240062112,0.024175824,0,0.04689441,1190.297143,16.23335526,205.5142857,0.086285714,0.001176771,232.9714286,205.1111111,248.4213703,12.76,31.45170633,18.6,28.46190476,NA,NA,73.75,82.82211538,153.0105176,82.34285714,184.8857143,288.7714286,2.485714286,179.5219048,280.2571429,106.9142857,161.6857143,1.628571429,21.17037037,#NAME?,Inf,21.16666667,1.101503537,0.983480655,USGS,"MOGOLLON CREEK NEAR CLIFF, NM",33.16666667,-108.6497222,190.5,NM,Ref,14,volcanic,volcanic,Colluvium on volcanic rocks,2.4,0,0,0,0,87.86,0,0,0,0,2371.317,40.64787,0.1,2.05,31.86,33.61,34.53,23,Arizona/New Mexico Mountains,9.955337
9466500,428.6417143,171.092,108.1462857,97.09685714,49.87771429,1655.841095,602.286849,337.3527787,198.5264376,513.555501,21.74490367,30.76273646,22.01382855,12.21660368,21.64778237,5.75419085,14.89407104,6.389781246,-2.820004734,4.244713707,49.57142857,233.0285714,336.8857143,29820.853,39,80.68571429,87.42857143,90.25714286,91.77142857,11.31428571,3.571428571,0,0.228571429,92,91,90.25714286,92,365.2571429,350.1428571,15.11428571,0.041379915,0.122981366,0.039246468,0,0.002484472,12414.45714,1.018512371,202.9428571,5.278857143,0.00043309,261.8285714,226.5384615,271.4285661,23.15384615,41.73212513,1,22.57276995,NA,NA,89,90.5,13.87417704,66.77142857,162.4,276.2857143,1.771428571,276.6795238,326.4857143,247.2571429,265.5571429,0.885714286,20.44871795,#NAME?,Inf,20.38461538,1.23241916,0.801176585,USGS,"GILA RIVER AT CALVA, AZ.",33.18561278,-110.2200903,29892.8,AZ,Non-ref,8.6,volcanic,sedimentary,Colluvium on volcanic rocks,9.6,1.48,1,0,0.66,37.84,1.09,0.02,0,0.21,2039.39,16.35012,0.11,1.63,29.78,35.82,34.4,81,Sonoran Basin and Range,11.23296
9468500,432.6191429,138.3971429,98.73571429,132.1945714,62.25,1777.025523,672.8475551,370.0672369,206.0463296,523.3669661,23.59072114,33.27954321,24.13233519,13.53827195,23.06962493,8.516001654,17.64123478,9.259332481,0.167120875,6.708213554,48.85714286,195.8857143,332.2571429,2667.4974,39,56.77142857,67.05714286,88.71428571,83.08571429,35.22857143,23.94285714,1.542857143,8.914285714,92,91,90.25714286,92,365.2571429,295.6285714,69.62857143,0.190629538,0.382919255,0.26310832,0.017142857,0.09689441,3716.628571,3.408817833,202.3428571,1.394571429,0.001279073,256.2857143,56.64705882,228.004785,1.352941176,40.15521677,7.785714286,41.37852896,26.6,31.74137931,70.875,82.02022265,21.93922122,84.94285714,159.6,252.0285714,3.4,207.971274,273.4857143,189.2285714,193.9857143,3.057142857,25.34255369,#NAME?,Inf,16.91176471,1.856494965,1.1153471,USGS,"SAN CARLOS RIVER NEAR PERIDOT, AZ.",33.29644678,-110.4514876,2719,AZ,Non-ref,6.1,sedimentary,sedimentary,Bouldery and sandy colluvium on granitic rocks,6.7,0,0,0,0.89,16.33,0.01,0.03,0,0.28,1359.091,14.2283,0.12,1.08,34.1,36.93,28.97,81,Sonoran Basin and Range,11.36302
9473000,428.9382857,145.0191429,93.79257143,129.2251429,58.59257143,1753.343454,647.6956255,365.1945326,209.7795189,526.3675803,23.79779415,32.90743002,24.29838901,14.21736192,23.44128286,9.28088032,18.02104242,10.20605232,0.946520804,7.67224618,59.05714286,200.5142857,333.4285714,1396.1463,37,90.18181818,90.12121212,90.24242424,92,1.818181818,0,0,0,92,90.12121212,90.24242424,92,364.3636364,362.5454545,1.818181818,0.004975195,0.019762846,0,0,0,1639.236364,2.872561177,218.7878788,6.596060606,0.011558789,244.4848485,255,264.6623188,11.66666667,21.32898551,NA,NA,NA,NA,NA,NA,22.14836545,61.90909091,158.0909091,319.4242424,1.151515152,344.1767677,355.0909091,334.9393939,342.5,0.151515152,14.5,#NAME?,Inf,14.5,0.96080422,1.008395758,USGS,"ARAVAIPA CREEK NEAR MAMMOTH, AZ.",32.84423324,-110.6301,1453.3,AZ,Non-ref,1.3,volcanic,sedimentary,Bedrock,34.8,0,0,0,0,13.91,0.05,0,0,0.14,1396.252,17.90276,0.12,1.38,23.3,38.31,38.39,79,Madrean Archipelago,10.60631
